geneName,gene_biotype,hgnc_symbol,mean.CPM,min.CPM,max.CPM,express.in.libs
ENSG00000171385,protein_coding,KCND3,0.15582573742658157,0,2.893751570463092,6
ENSG00000171396,protein_coding,KRTAP4-4,0,0,0,0
ENSG00000171402,protein_coding,XAGE3,0,0,0,0
ENSG00000171403,protein_coding,KRT9,0,0,0,0
ENSG00000171405,protein_coding,XAGE5,0,0,0,0
ENSG00000171431,protein_coding,KRT20,0.051314604916541245,0,2.2578426163278147,1
ENSG00000171433,protein_coding,GLOD5,0.13646791920203605,0,1.396761190152275,8
ENSG00000171435,protein_coding,KSR2,0.031203733222033177,0,0.9514702594183663,2
ENSG00000171446,protein_coding,KRT27,0.009315448665543348,0,0.4098797412839073,1
ENSG00000171450,protein_coding,CDK5R2,0,0,0,0
ENSG00000171459,protein_coding,OR1L6,0,0,0,0
ENSG00000171478,protein_coding,SPACA5B,0,0,0,0
ENSG00000171481,protein_coding,OR1L3,0.05469720647509906,0,2.406677084904359,1
ENSG00000171487,protein_coding,NLRP5,0.024541423861999447,0,1.0798226499279757,1
ENSG00000171489,protein_coding,SPACA5,0,0,0,0
ENSG00000171495,protein_coding,MROH2B,0,0,0,0
ENSG00000171501,protein_coding,OR1N2,0.02289327184139468,0,1.0073039610213659,1
ENSG00000171505,protein_coding,OR1N1,0.06503700939215733,0,1.9140448399456564,3
ENSG00000171509,protein_coding,RXFP1,0.21365701693803577,0,4.164225967557904,4
ENSG00000171540,protein_coding,OTP,0,0,0,0
ENSG00000171551,protein_coding,ECEL1,0.09974925285994679,0,3.845836881575694,2
ENSG00000171557,protein_coding,FGG,0,0,0,0
ENSG00000171560,protein_coding,FGA,0.009755709997550146,0,0.4292512398922064,1
ENSG00000171561,protein_coding,OR2AT4,0.030212031663659364,0,1.329329393201012,1
ENSG00000171564,protein_coding,FGB,0,0,0,0
ENSG00000171570,protein_coding,RAB4B-EGLN2,0,0,0,0
ENSG00000171587,protein_coding,DSCAM,0,0,0,0
ENSG00000171596,protein_coding,NMUR1,0.22557543519417958,0,3.801911709833753,9
ENSG00000171711,protein_coding,DEFB4A,0,0,0,0
ENSG00000171722,protein_coding,C1orf111,0.009755709997550146,0,0.4292512398922064,1
ENSG00000171724,protein_coding,VAT1L,0,0,0,0
ENSG00000171759,protein_coding,PAH,0,0,0,0
ENSG00000171772,protein_coding,SYCE1,0.06602544786302028,0,1.1347273080069762,4
ENSG00000171773,protein_coding,NXNL1,0,0,0,0
ENSG00000171786,protein_coding,NHLH1,0.22310835641693624,0,3.24618542779246,10
ENSG00000171794,protein_coding,UTF1,0.09227959622911021,0,1.329329393201012,5
ENSG00000171804,protein_coding,WDR87,0,0,0,0
ENSG00000171815,protein_coding,PCDHB1,0.21705397559352527,0,6.5686568328399995,6
ENSG00000171819,protein_coding,ANGPTL7,0,0,0,0
ENSG00000171855,protein_coding,IFNB1,0,0,0,0
ENSG00000171864,protein_coding,PRND,0.047362832604741875,0,1.3293718053533803,2
ENSG00000171872,protein_coding,KLF17,0,0,0,0
ENSG00000171873,protein_coding,ADRA1D,0,0,0,0
ENSG00000171936,protein_coding,OR10H3,0.007852506064490434,0,0.34551026683757907,1
ENSG00000171942,protein_coding,OR10H2,0,0,0,0
ENSG00000171944,protein_coding,OR52A5,0,0,0,0
ENSG00000171951,protein_coding,SCG2,0.05365768632617121,0,1.2316231561575,2
ENSG00000171956,protein_coding,FOXB1,0.12632312639012253,0,2.0775646288804754,6
ENSG00000171987,protein_coding,C11orf40,0,0,0,0
ENSG00000172014,protein_coding,ANKRD20A4,0.02330504937892,0,0.5431302442619648,2
ENSG00000172016,protein_coding,REG3A,0,0,0,0
ENSG00000172020,protein_coding,GAP43,0.01293533815897334,0,0.569154878994827,1
ENSG00000172023,protein_coding,REG1B,0,0,0,0
ENSG00000172031,protein_coding,EPHX4,0.06818870436860187,0,2.1074700117554674,3
ENSG00000172058,protein_coding,SERF1A,0.05641155326410717,0,0.7978525002104336,4
ENSG00000172061,protein_coding,LRRC15,0,0,0,0
ENSG00000172073,protein_coding,TEX37,0,0,0,0
ENSG00000172137,protein_coding,CALB2,0.08561752294813169,0,2.70846551209296,3
ENSG00000172139,protein_coding,SLC9C1,0,0,0,0
ENSG00000172146,protein_coding,OR1A1,0,0,0,0
ENSG00000172150,protein_coding,OR1A2,0,0,0,0
ENSG00000172154,protein_coding,OR8I2,0,0,0,0
ENSG00000172155,protein_coding,LCE1D,0,0,0,0
ENSG00000172156,protein_coding,CCL11,0,0,0,0
ENSG00000172188,protein_coding,OR4C11,0,0,0,0
ENSG00000172199,protein_coding,OR8U1,0,0,0,0
ENSG00000172209,protein_coding,GPR22,0.15029066196937,0,2.03134913406972,6
ENSG00000172238,protein_coding,ATOH1,0,0,0,0
ENSG00000172247,protein_coding,C1QTNF4,0.19655808650154605,0,1.595589789820935,12
ENSG00000172288,protein_coding,CDY1,0,0,0,0
ENSG00000172289,protein_coding,OR10V1,0,0,0,0
ENSG00000172320,protein_coding,OR5A1,0,0,0,0
ENSG00000172324,protein_coding,OR5A2,0,0,0,0
ENSG00000172346,protein_coding,CSDC2,0.030056149094369156,0,1.3224705601522428,1
ENSG00000172352,protein_coding,CDY1B,0,0,0,0
ENSG00000172362,protein_coding,OR5B12,0,0,0,0
ENSG00000172365,protein_coding,OR5B2,0,0,0,0
ENSG00000172377,protein_coding,OR9I1,0,0,0,0
ENSG00000172379,protein_coding,ARNT2,0.1407130509650121,0,3.6948694684724996,4
ENSG00000172399,protein_coding,MYOZ2,0.18408151838827444,0,4.520966831361721,5
ENSG00000172410,protein_coding,INSL5,0,0,0,0
ENSG00000172421,protein_coding,EFCAB3,0,0,0,0
ENSG00000172425,protein_coding,TTC36,0.07511582447172412,0,1.0521791419163444,4
ENSG00000172457,protein_coding,OR9G4,0,0,0,0
ENSG00000172461,protein_coding,FUT9,0,0,0,0
ENSG00000172464,protein_coding,OR5AP2,0,0,0,0
ENSG00000172468,protein_coding,HSFY1,0,0,0,0
ENSG00000172476,protein_coding,RAB40A,0.16352647317371755,0,2.0527052602625,7
ENSG00000172482,protein_coding,AGXT,0,0,0,0
ENSG00000172487,protein_coding,OR8J1,0,0,0,0
ENSG00000172489,protein_coding,OR5T3,0,0,0,0
ENSG00000172497,protein_coding,ACOT12,0,0,0,0
ENSG00000172519,protein_coding,OR10H5,0.015389008591437272,0,0.67711637802324,1
ENSG00000172548,protein_coding,NIPAL4,0.13522581392963157,0,1.648215806389583,7
ENSG00000172554,protein_coding,SNTG2,0.01570501212898087,0,0.6910205336751581,1
ENSG00000172568,protein_coding,FNDC9,0.12715646327503866,0,3.0183713170210487,5
ENSG00000172572,protein_coding,PDE3A,0,0,0,0
ENSG00000172640,protein_coding,OR10AD1,0.18911353892835922,0,5.1698522650092125,3
ENSG00000172650,protein_coding,AGAP5,0.04613113350522813,0,0.5646575210970166,4
ENSG00000172680,protein_coding,MOS,0.05174135263589336,0,2.276619515979308,1
ENSG00000172689,protein_coding,MS4A10,0,0,0,0
ENSG00000172733,protein_coding,PURG,0,0,0,0
ENSG00000172742,protein_coding,OR4D9,0,0,0,0
ENSG00000172752,protein_coding,COL6A5,0,0,0,0
ENSG00000172769,protein_coding,OR5B3,0,0,0,0
ENSG00000172772,protein_coding,OR10W1,0,0,0,0
ENSG00000172782,protein_coding,FADS6,0,0,0,0
ENSG00000172789,protein_coding,HOXC5,0,0,0,0
ENSG00000172901,protein_coding,LVRN,0.06925439113611229,0,2.3700768319657004,2
ENSG00000172927,protein_coding,MYEOV,0.0818185601606491,0,1.6953625617606454,3
ENSG00000172935,protein_coding,MRGPRF,0.030778017182874543,0,1.35423275604648,1
ENSG00000172938,protein_coding,MRGPRD,0.0642118557570034,0,2.2637784877657863,2
ENSG00000172940,protein_coding,SLC22A13,0.18427713733215037,0,3.0104568217704197,5
ENSG00000172969,protein_coding,FRG2C,0.035203152700480786,0,1.5489387188211545,1
ENSG00000172987,protein_coding,HPSE2,0.16924867984250785,0,1.950266894024447,8
ENSG00000172995,protein_coding,ARPP21,0.04821243013370707,0,1.138309757989654,3
ENSG00000173077,protein_coding,DEC1,0.030212031663659364,0,1.329329393201012,1
ENSG00000173080,protein_coding,RXFP4,0.020183297883740292,0,0.4822919284105153,2
ENSG00000173124,protein_coding,ACSM6,0.1299188458551653,0,1.329329393201012,7
ENSG00000173157,protein_coding,ADAMTS20,0,0,0,0
ENSG00000173212,protein_coding,MAB21L3,0.1183540332215129,0,2.1695703654044647,4
ENSG00000173213,protein_coding,TUBB8P12,0.1355071167284669,0,1.4272053891275494,8
ENSG00000173227,protein_coding,SYT12,0.13790671092051657,0,3.9892625010521683,5
ENSG00000173237,protein_coding,C11orf86,0.009579409144343035,0,0.4214940023510935,1
ENSG00000173250,protein_coding,GPR151,0,0,0,0
ENSG00000173261,protein_coding,PLAC8L1,0.08556659444074029,0,1.3001779293496314,6
ENSG00000173267,protein_coding,SNCG,0.05266097012266894,0,1.0866925263264848,3
ENSG00000173269,protein_coding,MMRN2,0,0,0,0
ENSG00000173285,protein_coding,OR10K1,0,0,0,0
ENSG00000173302,protein_coding,GPR148,0,0,0,0
ENSG00000173335,protein_coding,CST9,0,0,0,0
ENSG00000173349,protein_coding,SFT2D3,0,0,0,0
ENSG00000173376,protein_coding,NDNF,0.39968155636574415,0,8.983266937777056,7
ENSG00000173389,protein_coding,IQCF1,0,0,0,0
ENSG00000173401,protein_coding,GLIPR1L1,0.08173844518617353,0,0.5431302442619648,8
ENSG00000173431,protein_coding,RNASE8,0,0,0,0
ENSG00000173452,protein_coding,TMEM196,0,0,0,0
ENSG00000173464,protein_coding,RNASE11,0,0,0,0
ENSG00000173572,protein_coding,NLRP13,0,0,0,0
ENSG00000173612,protein_coding,GPRC6A,0,0,0,0
ENSG00000173626,protein_coding,TRAPPC3L,0.012486483381739267,0,0.5494052687965277,1
ENSG00000173641,protein_coding,HSPB7,0.10331993887867771,0,1.2370986078929365,6
ENSG00000173662,protein_coding,TAS1R1,0,0,0,0
ENSG00000173673,protein_coding,HES3,0,0,0,0
ENSG00000173678,protein_coding,SPDYE2B,0.0305712139416825,0,0.7526142054426049,2
ENSG00000173679,protein_coding,OR1L1,0,0,0,0
ENSG00000173699,protein_coding,SPATA3,0.19681114216478537,0,8.659690255250556,1
ENSG00000173728,protein_coding,C1orf100,0.0884173152382372,0,1.846820974715174,3
ENSG00000173769,protein_coding,TOPAZ1,0,0,0,0
ENSG00000173805,protein_coding,HAP1,0.028841898450838926,0,0.8585024797844129,2
ENSG00000173908,protein_coding,KRT28,0,0,0,0
ENSG00000173918,protein_coding,C1QTNF1,0.032346401621734626,0,0.6401720782546348,3
ENSG00000173976,protein_coding,RAX2,0.013466345636168752,0,0.5925192079914251,1
ENSG00000174015,protein_coding,SPERT,0.02798213598053294,0,1.2312139831434494,1
ENSG00000174016,protein_coding,FAM46D,0,0,0,0
ENSG00000174038,protein_coding,C9orf131,0.045775011512592056,0,1.0866925263264848,3
ENSG00000174059,protein_coding,CD34,0.11306669835455085,0,1.446875785231546,5
ENSG00000174145,protein_coding,NWD2,0,0,0,0
ENSG00000174175,protein_coding,SELP,0.12385849955674674,0,1.846820974715174,6
ENSG00000174225,protein_coding,ARL13A,0.0970335040079365,0,2.658658786402024,3
ENSG00000174226,protein_coding,SNX31,0.014687080298321626,0,0.6462315331261516,1
ENSG00000174236,protein_coding,REP15,0.011734384233493595,0,0.5163129062737182,1
ENSG00000174279,protein_coding,EVX2,0,0,0,0
ENSG00000174325,protein_coding,DIRC1,0.008596419000052851,0,0.37824243600232543,1
ENSG00000174332,protein_coding,GLIS1,0.027456271009346354,0,0.6819863534530674,2
ENSG00000174339,protein_coding,OR2Y1,0,0,0,0
ENSG00000174343,protein_coding,CHRNA9,0.20391148113031848,0,6.478935899567855,3
ENSG00000174348,protein_coding,PODN,0.03777390234328137,0,1.6620517031043802,1
ENSG00000174358,protein_coding,SLC6A19,0.20197028522925306,0,8.476812808803228,2
ENSG00000174417,protein_coding,TRHR,0,0,0,0
ENSG00000174429,protein_coding,ABRA,0.1233006332240606,0,2.6410749023934175,6
ENSG00000174448,protein_coding,STARD6,0,0,0,0
ENSG00000174450,protein_coding,GOLGA6L2,0,0,0,0
ENSG00000174453,protein_coding,VWC2L,0,0,0,0
ENSG00000174460,protein_coding,ZCCHC12,0,0,0,0
ENSG00000174469,protein_coding,CNTNAP2,0.03271867553207711,0,0.5423925913511162,3
ENSG00000174473,protein_coding,GALNTL6,0,0,0,0
ENSG00000174482,protein_coding,LINGO2,0.09865062172033268,0,4.340627355694638,1
ENSG00000174498,protein_coding,IGDCC3,0,0,0,0
ENSG00000174502,protein_coding,SLC26A9,0.01399106799026647,0,0.6156069915717247,1
ENSG00000174521,protein_coding,TTC9B,0.1444523057352622,0,1.9029405188367325,8
ENSG00000174527,protein_coding,MYO1H,0.17545410118515595,0,2.03134913406972,10
ENSG00000174562,protein_coding,KLK15,0,0,0,0
ENSG00000174567,protein_coding,GOLT1A,0.1317958545777292,0,1.446875785231546,7
ENSG00000174576,protein_coding,NPAS4,0,0,0,0
ENSG00000174599,protein_coding,TRAM1L1,0,0,0,0
ENSG00000174640,protein_coding,SLCO2A1,0.18635700742188482,0,5.200711717398526,4
ENSG00000174667,protein_coding,OR7D4,0.03774583815829883,0,1.1347273080069762,2
ENSG00000174672,protein_coding,BRSK2,0.2733317459757808,0,1.707464636984481,15
ENSG00000174697,protein_coding,LEP,0.09434421277054317,0,1.1230863310847272,4
ENSG00000174740,protein_coding,PABPC5,0,0,0,0
ENSG00000174792,protein_coding,C4orf26,0,0,0,0
ENSG00000174827,protein_coding,PDZK1,0.06840497474421121,0,1.1230863310847272,5
ENSG00000174871,protein_coding,CNIH2,0.19303809037815828,0,1.6293907327858943,12
ENSG00000174876,protein_coding,AMY1B,0,0,0,0
ENSG00000174899,protein_coding,PQLC2L,0,0,0,0
ENSG00000174914,protein_coding,OR9G1,0,0,0,0
ENSG00000174937,protein_coding,OR5M3,0,0,0,0
ENSG00000174939,protein_coding,ASPHD1,0.1951739986770551,0,2.4930775546565704,10
ENSG00000174957,protein_coding,OR5J2,0,0,0,0
ENSG00000174963,protein_coding,ZIC4,0,0,0,0
ENSG00000174970,protein_coding,OR10AG1,0,0,0,0
ENSG00000174982,protein_coding,OR4S2,0,0,0,0
ENSG00000174990,protein_coding,CA5A,0.12081345458470436,0,1.648215806389583,6
ENSG00000174992,protein_coding,ZG16,0.044743229392690785,0,1.3224705601522428,2
ENSG00000175018,protein_coding,TEX36,0,0,0,0
ENSG00000175065,protein_coding,DSG4,0,0,0,0
ENSG00000175077,protein_coding,RTP1,0,0,0,0
ENSG00000175093,protein_coding,SPSB4,0,0,0,0
ENSG00000175097,protein_coding,RAG2,0.0386479571393475,0,0.6111935203707745,3
ENSG00000175121,protein_coding,WFDC5,0,0,0,0
ENSG00000175143,protein_coding,OR2T1,0,0,0,0
ENSG00000175183,protein_coding,CSRP2,0.19218396297005985,0,2.2461726621694544,10
ENSG00000175189,protein_coding,INHBC,0.08589498351699808,0,3.779379274747915,1
ENSG00000175202,protein_coding,HIGD2B,0.17368978837386953,0,1.3639727069061347,10
ENSG00000175206,protein_coding,NPPA,0.2100206133071696,0,1.648215806389583,11
ENSG00000175229,protein_coding,GAL3ST3,0,0,0,0
ENSG00000175264,protein_coding,CHST1,0.02091878770203627,0,0.5431302442619648,2
ENSG00000175311,protein_coding,ANKS4B,0,0,0,0
ENSG00000175325,protein_coding,PROP1,0,0,0,0
ENSG00000175329,protein_coding,ISX,0,0,0,0
ENSG00000175336,protein_coding,APOF,0.02335219591569651,0,0.6819863534530674,2
ENSG00000175398,protein_coding,OR10P1,0.039950539672995916,0,0.6983805950761375,3
ENSG00000175426,protein_coding,PCSK1,0.1378569140388103,0,3.306176400380607,5
ENSG00000175485,protein_coding,OR52W1,0,0,0,0
ENSG00000175497,protein_coding,DPP10,0,0,0,0
ENSG00000175514,protein_coding,GPR152,0.04508422364155373,0,1.9837058402283643,1
ENSG00000175518,protein_coding,UBQLNL,0.17407298240249366,0,2.807715827711818,6
ENSG00000175520,protein_coding,UBQLN3,0,0,0,0
ENSG00000175535,protein_coding,PNLIP,0,0,0,0
ENSG00000175619,protein_coding,OR4B1,0,0,0,0
ENSG00000175646,protein_coding,PRM1,0,0,0,0
ENSG00000175718,protein_coding,RBMXL3,0,0,0,0
ENSG00000175745,protein_coding,NR2F1,0.03496176008752321,0,0.569154878994827,3
ENSG00000175766,protein_coding,EIF4E1B,0,0,0,0
ENSG00000175785,protein_coding,PRIMA1,0.09498492744661859,0,2.2694546160139524,3
ENSG00000175809,protein_coding,ZNF645,0,0,0,0
ENSG00000175832,protein_coding,ETV4,0.07202475296283997,0,1.2312139831434494,4
ENSG00000175868,protein_coding,CALCB,0.05429220324558717,0,0.6156069915717247,5
ENSG00000175877,protein_coding,WBSCR28,0.11184866700721517,0,1.595589789820935,5
ENSG00000175879,protein_coding,HOXD8,0,0,0,0
ENSG00000175946,protein_coding,KLHL38,0.05598287073443182,0,2.463246312315,1
ENSG00000175985,protein_coding,PLEKHD1,0.14151185408138897,0,5.275051320162748,2
ENSG00000176009,protein_coding,ASCL3,0.06296548756358417,0,1.2644820070532805,4
ENSG00000176020,protein_coding,AMIGO3,0,0,0,0
ENSG00000176136,protein_coding,MC5R,0.04939511483302204,0,2.1733850526529697,1
ENSG00000176165,protein_coding,FOXG1,0,0,0,0
ENSG00000176177,protein_coding,ENTHD1,0.030778017182874543,0,1.35423275604648,1
ENSG00000176194,protein_coding,CIDEA,0,0,0,0
ENSG00000176198,protein_coding,OR11H4,0,0,0,0
ENSG00000176200,protein_coding,OR4D11,0,0,0,0
ENSG00000176204,protein_coding,LRRTM4,0,0,0,0
ENSG00000176219,protein_coding,OR11H6,0,0,0,0
ENSG00000176230,protein_coding,OR4K17,0,0,0,0
ENSG00000176231,protein_coding,OR10H4,0,0,0,0
ENSG00000176239,protein_coding,OR51B6,0,0,0,0
ENSG00000176244,protein_coding,ACBD7,0.07493439074678768,0,1.396761190152275,5
ENSG00000176246,protein_coding,OR4L1,0,0,0,0
ENSG00000176253,protein_coding,OR4K13,0,0,0,0
ENSG00000176256,protein_coding,HMGB4,0,0,0,0
ENSG00000176269,protein_coding,OR4F21,0,0,0,0
ENSG00000176281,protein_coding,OR4K5,0,0,0,0
ENSG00000176294,protein_coding,OR4N2,0,0,0,0
ENSG00000176299,protein_coding,OR4M1,0,0,0,0
ENSG00000176302,protein_coding,FOXR1,0,0,0,0
ENSG00000176358,protein_coding,TAC4,0.007852506064490434,0,0.34551026683757907,1
ENSG00000176383,protein_coding,B3GNT4,0.24028629813515906,0,2.658658786402024,13
ENSG00000176399,protein_coding,DMRTA1,0.21678224395266754,0,3.2008603912731743,10
ENSG00000176402,protein_coding,GJC3,0.010812162038845071,0,0.47573512970918314,1
ENSG00000176406,protein_coding,RIMS2,0,0,0,0
ENSG00000176428,protein_coding,VPS37D,0.06969934889103525,0,1.329329393201012,4
ENSG00000176435,protein_coding,CLEC14A,0.08822060677770116,0,2.462427966286899,3
ENSG00000176495,protein_coding,OR5AN1,0.018444235385184433,0,0.811546356948115,1
ENSG00000176540,protein_coding,OR4C5,0,0,0,0
ENSG00000176547,protein_coding,OR4C3,0,0,0,0
ENSG00000176555,protein_coding,OR4S1,0,0,0,0
ENSG00000176566,protein_coding,DCAF4L2,0,0,0,0
ENSG00000176567,protein_coding,OR4X1,0,0,0,0
ENSG00000176571,protein_coding,CNBD1,0,0,0,0
ENSG00000176605,protein_coding,C14orf177,0,0,0,0
ENSG00000176641,protein_coding,RNF152,0.08034682163800441,0,1.7170049595688257,3
ENSG00000176678,protein_coding,FOXL1,0,0,0,0
ENSG00000176679,protein_coding,TGIF2LY,0,0,0,0
ENSG00000176681,protein_coding,LRRC37A,0.1294247711351535,0,1.5091856585105243,6
ENSG00000176692,protein_coding,FOXC2,0,0,0,0
ENSG00000176695,protein_coding,OR4F17,0,0,0,0
ENSG00000176697,protein_coding,BDNF,0.12631915337700725,0,1.9205162347639044,6
ENSG00000176742,protein_coding,OR51V1,0,0,0,0
ENSG00000176746,protein_coding,MAGEB6,0,0,0,0
ENSG00000176769,protein_coding,TCERG1L,0.02422729308914,0,0.5399113249639879,2
ENSG00000176774,protein_coding,MAGEB18,0,0,0,0
ENSG00000176782,protein_coding,DEFB104A,0,0,0,0
ENSG00000176787,protein_coding,OR52E2,0,0,0,0
ENSG00000176797,protein_coding,DEFB103A,0,0,0,0
ENSG00000176798,protein_coding,OR51L1,0,0,0,0
ENSG00000176884,protein_coding,GRIN1,0.01815432765860738,0,0.4214940023510935,2
ENSG00000176887,protein_coding,SOX11,0.09503416087204085,0,1.329329393201012,5
ENSG00000176893,protein_coding,OR51G2,0,0,0,0
ENSG00000176895,protein_coding,OR51A7,0,0,0,0
ENSG00000176900,protein_coding,OR51T1,0,0,0,0
ENSG00000176904,protein_coding,OR51H1,0,0,0,0
ENSG00000176907,protein_coding,C8orf4,0.1334695858987447,0,2.5606883130185394,7
ENSG00000176922,protein_coding,OR51S1,0,0,0,0
ENSG00000176925,protein_coding,OR51F2,0,0,0,0
ENSG00000176971,protein_coding,FIBIN,0,0,0,0
ENSG00000176979,protein_coding,TRIM60,0,0,0,0
ENSG00000176988,protein_coding,FMR1NB,0,0,0,0
ENSG00000177023,protein_coding,DEFB104B,0,0,0,0
ENSG00000177045,protein_coding,SIX5,0.15376150118636406,0,0.9645838568210306,11
ENSG00000177047,protein_coding,IFNW1,0.09865062172033268,0,4.340627355694638,1
ENSG00000177108,protein_coding,ZDHHC22,0,0,0,0
ENSG00000177143,protein_coding,CETN1,0,0,0,0
ENSG00000177151,protein_coding,OR2T35,0,0,0,0
ENSG00000177174,protein_coding,OR14C36,0,0,0,0
ENSG00000177182,protein_coding,CLVS1,0.2022020912772174,0,2.113926920489395,8
ENSG00000177186,protein_coding,OR2M7,0,0,0,0
ENSG00000177201,protein_coding,OR2T12,0.015324591083208912,0,0.6742820076611922,1
ENSG00000177202,protein_coding,SPACA4,0.05113269593634772,0,1.0365308005127372,3
ENSG00000177212,protein_coding,OR2T33,0.015389008591437272,0,0.67711637802324,1
ENSG00000177243,protein_coding,DEFB103B,0,0,0,0
ENSG00000177257,protein_coding,DEFB4B,0,0,0,0
ENSG00000177275,protein_coding,OR2AJ1,0,0,0,0
ENSG00000177291,protein_coding,GJD4,0.028708921369419944,0,0.6940376612596506,2
ENSG00000177294,protein_coding,FBXO39,0.015499689851206077,0,0.6819863534530674,1
ENSG00000177300,protein_coding,CLDN22,0,0,0,0
ENSG00000177324,protein_coding,BEND2,0,0,0,0
ENSG00000177354,protein_coding,C10orf71,0.06252536642115307,0,1.9946312505260841,2
ENSG00000177363,protein_coding,LRRN4CL,0,0,0,0
ENSG00000177414,protein_coding,UBE2U,0,0,0,0
ENSG00000177453,protein_coding,NIM1K,0.06917542977790361,0,1.0569634602446976,5
ENSG00000177462,protein_coding,OR2T8,0,0,0,0
ENSG00000177464,protein_coding,GPR4,0.023913162316280556,0,1.0521791419163444,1
ENSG00000177468,protein_coding,OLIG3,0,0,0,0
ENSG00000177476,protein_coding,OR2G3,0,0,0,0
ENSG00000177489,protein_coding,OR2G2,0,0,0,0
ENSG00000177504,protein_coding,VCX2,0,0,0,0
ENSG00000177511,protein_coding,ST8SIA3,0,0,0,0
ENSG00000177519,protein_coding,RPRM,0.05398729256181282,0,1.0073039610213659,3
ENSG00000177535,protein_coding,OR2B11,0.22820778700416167,0,2.2461726621694544,10
ENSG00000177551,protein_coding,NHLH2,0,0,0,0
ENSG00000177558,protein_coding,FAM187B,0,0,0,0
ENSG00000177614,protein_coding,PGBD5,0.25190514157864474,0,4.190283570456825,8
ENSG00000177627,protein_coding,C12orf54,0,0,0,0
ENSG00000177673,protein_coding,C2orf57,0,0,0,0
ENSG00000177684,protein_coding,DEFB114,0,0,0,0
ENSG00000177689,protein_coding,MAGEB10,0,0,0,0
ENSG00000177693,protein_coding,OR4F4,0,0,0,0
ENSG00000177710,protein_coding,SLC35G5,0.0762953513731305,0,1.2173195354221726,4
ENSG00000177752,protein_coding,YIPF7,0.02192236038229615,0,0.9645838568210306,1
ENSG00000177800,protein_coding,TMEM78,0.035359798236977893,0,1.0521791419163444,2
ENSG00000177839,protein_coding,PCDHB9,0.06403404813564251,0,2.4185718678630534,2
ENSG00000177938,protein_coding,CAPZA3,0,0,0,0
ENSG00000177947,protein_coding,ODF3,0.14874978971183594,0,3.7112958236788094,5
ENSG00000177984,protein_coding,LCN15,0,0,0,0
ENSG00000177992,protein_coding,SPATA31E1,0.08197580497586511,0,1.9291677136420613,4
ENSG00000178021,protein_coding,TSPYL6,0.02578925700015855,0,1.1347273080069762,1
ENSG00000178031,protein_coding,ADAMTSL1,0,0,0,0
ENSG00000178033,protein_coding,FAM26E,0,0,0,0
ENSG00000178055,protein_coding,PRSS42,0,0,0,0
ENSG00000178084,protein_coding,HTR3C,0,0,0,0
ENSG00000178115,protein_coding,GOLGA8Q,0.01144663592069734,0,0.5036519805106829,1
ENSG00000178150,protein_coding,ZNF114,0.24368625015498685,0,3.845836881575694,8
ENSG00000178171,protein_coding,AMER3,0,0,0,0
ENSG00000178187,protein_coding,ZNF454,0.17482354797227945,0,2.5849261325046062,7
ENSG00000178233,protein_coding,TMEM151B,0.009066505684209473,0,0.3989262501052168,1
ENSG00000178235,protein_coding,SLITRK1,0,0,0,0
ENSG00000178257,protein_coding,PRM3,0,0,0,0
ENSG00000178279,protein_coding,TNP2,0,0,0,0
ENSG00000178287,protein_coding,SPAG11A,0,0,0,0
ENSG00000178343,protein_coding,SHISA3,0,0,0,0
ENSG00000178358,protein_coding,OR2D3,0.019299141985187774,0,0.5036519805106829,2
ENSG00000178363,protein_coding,CALML3,0,0,0,0
ENSG00000178372,protein_coding,CALML5,0.009330478455738636,0,0.41054105205249997,1
ENSG00000178394,protein_coding,HTR1A,0,0,0,0
ENSG00000178395,protein_coding,CCDC185,0,0,0,0
ENSG00000178401,protein_coding,DNAJC22,0.229981105758187,0,3.1095924015382117,8
ENSG00000178403,protein_coding,NEUROG2,0,0,0,0
ENSG00000178445,protein_coding,GLDC,0.02019637525226236,0,0.5431302442619648,2
ENSG00000178462,protein_coding,TUBAL3,0,0,0,0
ENSG00000178473,protein_coding,UCN3,0.11597598298501886,0,1.685976009404374,4
ENSG00000178522,protein_coding,AMBN,0,0,0,0
ENSG00000178586,protein_coding,OR6B3,0,0,0,0
ENSG00000178591,protein_coding,DEFB125,0,0,0,0
ENSG00000178597,protein_coding,PSAPL1,0.012486483381739267,0,0.5494052687965277,1
ENSG00000178602,protein_coding,OTOS,0,0,0,0
ENSG00000178645,protein_coding,C10orf53,0.015028074547184578,0,0.6612352800761214,1
ENSG00000178662,protein_coding,CSRNP3,0.017431915208833467,0,0.4214940023510935,2
ENSG00000178690,protein_coding,DYNAP,0,0,0,0
ENSG00000178734,protein_coding,LMO7DN,0.068423926091281,0,0.6983805950761375,5
ENSG00000178772,protein_coding,CPN2,0,0,0,0
ENSG00000178776,protein_coding,C5orf46,0,0,0,0
ENSG00000178795,protein_coding,GDPD4,0.03391967510910324,0,1.0866925263264848,2
ENSG00000178804,protein_coding,H1FOO,0,0,0,0
ENSG00000178809,protein_coding,TRIM73,0.045892572426485805,0,0.6500889646748157,4
ENSG00000178826,protein_coding,TMEM139,0.0940563484809201,0,1.1318892438828931,6
ENSG00000178828,protein_coding,RNF186,0,0,0,0
ENSG00000178919,protein_coding,FOXE1,0.014687080298321626,0,0.6462315331261516,1
ENSG00000178922,protein_coding,HYI,0,0,0,0
ENSG00000178928,protein_coding,TPRX1,0,0,0,0
